Unnamed: 0,0,0.1,0.1778279410038923,0.31622776601683794,0.5623413251903491,1.0,Function,Hypotheses
35,0.7999229246647501,0.8126795182875652,0.9228225880234462,0.9714219162807012,0.9714912456032592,0.9714949694689266,Branin_d2,Weak
36,0.7975972827653959,0.8082366583553842,0.9020966196322896,0.9328341766078132,0.9328344024034706,0.9328381262691376,Branin_d2,Weak
37,0.7964005465915884,0.8025553157036172,0.8795781547237864,0.9010694151475768,0.9010676435471252,0.9010713674127924,Branin_d2,Weak
38,0.7962366704646564,0.7988644876938904,0.8605926540082811,0.8775718500323532,0.8775411584557954,0.8775448823214627,Branin_d2,Weak
39,0.7961673854336985,0.7978714917438958,0.8453293045285036,0.8530625957549465,0.8530357118323124,0.8530399745799679,Branin_d2,Weak
40,0.7959593587596671,0.7962370573591377,0.8347953436739225,0.8530625957549465,0.8530357118323124,0.8530399745799679,Branin_d2,Weak
41,0.7959207342931743,0.7961691040883478,0.8204021892980821,0.8530625957549465,0.8530357118323124,0.8530399745799679,Branin_d2,Weak
42,0.7959207342931743,0.7961691040883478,0.8123811171030036,0.8372286650974923,0.8371923773206111,0.8371966400682667,Branin_d2,Weak
43,0.7958754395363421,0.795964610501183,0.8062210366267673,0.8209115993690983,0.8209174469414938,0.8209217096891491,Branin_d2,Weak
44,0.7958754395363421,0.795964610501183,0.8009575234796713,0.8117539398569656,0.8117597874293612,0.8117640501770167,Branin_d2,Weak
45,0.7958722378488883,0.795964610501183,0.7987346178348254,0.8051823623836327,0.8051882099560282,0.8051761288764,Branin_d2,Weak
46,0.7958722378488883,0.7959565712326853,0.7973291186094713,0.8000433257348547,0.8000491733072501,0.8000324290173729,Branin_d2,Weak
47,0.7958722378488883,0.7959118908716666,0.796851669207447,0.8000433257348547,0.8000491733072501,0.8000324290173729,Branin_d2,Weak
48,0.7958716643022796,0.7959080332695669,0.796851669207447,0.8000343194546045,0.8000491733072501,0.8000324290173729,Branin_d2,Weak
49,0.7958713146495684,0.7959080332695669,0.7967654141062144,0.7979110997866844,0.7979307424354027,0.7979139981455258,Branin_d2,Weak
50,0.7958702111478532,0.7959080332695669,0.7967654141062144,0.796755267027516,0.7967749096762343,0.7967581653863574,Branin_d2,Weak
51,0.7958702111478532,0.795892738372735,0.7960230257362315,0.7963737514514955,0.7963933941002138,0.7963766498103368,Branin_d2,Weak
52,0.7958702111478532,0.795892738372735,0.7960230257362315,0.7963737514514955,0.7963821647524716,0.7963654204625945,Branin_d2,Weak
53,0.7958702111478532,0.795892738372735,0.7959303367060813,0.7962129678620429,0.7962213811630191,0.796204636873142,Branin_d2,Weak
54,0.7958679434391327,0.795892738372735,0.7959044857306001,0.7962129678620429,0.7962213811630191,0.796204636873142,Branin_d2,Weak
0,9.367595482281478,9.367595482281478,9.367595482281478,9.367595482281478,9.367595482281478,9.367595482281478,Sphere_d2,Weak
1,7.344894356726373,7.344894356726373,7.344894356726373,7.344894356726373,7.344894356726373,7.344894356726373,Sphere_d2,Weak
2,6.414236441774442,6.414236441774442,6.414236441774442,6.414236441774442,6.414236441774442,6.414236441774442,Sphere_d2,Weak
3,5.410913452918296,5.410913452918296,5.410913452918296,5.410913452918296,5.410913452918296,5.410913452918296,Sphere_d2,Weak
4,4.138859934293907,4.138859934293907,4.138859934293907,4.138859934293907,4.138859934293907,4.138859934293907,Sphere_d2,Weak
5,3.031688950122717,3.031688950122717,3.031688950122717,3.031688950122717,3.031688950122717,3.031688950122717,Sphere_d2,Weak
6,2.685057377109074,2.685057377109074,2.685057377109074,2.685057377109074,2.685057377109074,2.685057377109074,Sphere_d2,Weak
7,2.553518081447048,2.548863957889245,2.548863957889245,2.4515995216119286,2.4515995216119286,2.4515995216119286,Sphere_d2,Weak
8,2.14647735830531,2.168293163697632,2.150475998133384,2.1068046875030872,2.0779984850282367,2.058184700604897,Sphere_d2,Weak
9,1.6040557540146854,1.6325165692875412,1.5258701499173273,1.4902792835588117,1.4874513235455606,1.4817206219020265,Sphere_d2,Weak
10,1.192659082625765,1.2144301423386274,0.9926818205745964,0.9715770878023846,0.9706376492035844,0.9709801961316394,Sphere_d2,Weak
11,0.9245849867589552,0.912151074584972,0.6141687981691555,0.6108031196952945,0.6102704208527178,0.6133221151777856,Sphere_d2,Weak
12,0.6555488648567478,0.5607386600448909,0.3620344569965553,0.4450551176832995,0.5497038481736782,0.6133221151777856,Sphere_d2,Weak
13,0.4060225732812689,0.3648969197952066,0.1955686541624509,0.3525595107510176,0.5361597733727005,0.6133221151777856,Sphere_d2,Weak
14,0.178219323464845,0.1545791060498988,0.0924518820303879,0.1733767424122809,0.2814066925807928,0.2982914013809895,Sphere_d2,Weak
15,0.0635652935870707,0.0521373937035647,0.0366600709234417,0.0861240607600073,0.1427516607319935,0.1490636599749072,Sphere_d2,Weak
16,0.0216797233800473,0.0171386450711066,0.0104617437600325,0.038637683166691,0.058582333776712,0.0621145342075737,Sphere_d2,Weak
17,0.0071958479382281,0.0091799434032558,0.0055923338452222,0.017216936402393,0.0268318326976904,0.0283650789380337,Sphere_d2,Weak
18,0.004245146138403,0.0044250604645391,0.0044937628606037,0.0073598961298191,0.007484593766604,0.008049379048318,Sphere_d2,Weak
19,0.0027644174483972,0.0023297900545763,0.002337688575679,0.0019507996646362,0.0028289867086324,0.008049379048318,Sphere_d2,Weak
20,0.0012659418792387,0.0009977813591681,0.0008156011419048,0.0010077394407204,0.002225090369954,0.008049379048318,Sphere_d2,Weak
21,0.0012259439677886,0.0009577834477179,0.0007426046198252,0.0009649257864978,0.0018875634906447,0.00312036663019,Sphere_d2,Weak
22,0.0012077617955947,0.000939601275524,0.0007051437429493,0.0007749689089336,0.0012056920266955,0.0027054809030486,Sphere_d2,Weak
23,0.0010993148800209,0.0007676841270603,0.0005059823322156,0.0005672092423457,0.0011608026362774,0.0015983899925659,Sphere_d2,Weak
24,0.0005166315125805,0.0006095121881149,0.0004218953091483,0.0004745463167099,0.0011331540917214,0.0011626705313117,Sphere_d2,Weak
25,0.0002915013653694,0.0004808425199116,0.0003088725030721,0.0004183356148375,0.0010975111930199,0.0011284016000627,Sphere_d2,Weak
26,0.00026192759386,0.0004592471056605,0.0002468304648877,0.0003492449930429,0.0009095206739588,0.0011284016000627,Sphere_d2,Weak
27,9.495047379969276e-05,0.0001034485499257,7.974736627979403e-05,0.0001977762331269,0.0006981988211162,0.0011284016000627,Sphere_d2,Weak
28,8.241105651567816e-05,8.003041892250154e-05,6.720794899577946e-05,0.0001977762331269,0.0001958055980436,0.0009075578779361,Sphere_d2,Weak
29,7.332469797242494e-05,6.958305936503795e-05,6.584694798156908e-05,8.48737003967388e-05,7.628973486557673e-05,0.0001930102307262,Sphere_d2,Weak
30,7.231113608015494e-05,6.659228155280027e-05,6.28561701693314e-05,8.18829225845011e-05,7.276231499700879e-05,0.0001881339448944,Sphere_d2,Weak
31,6.665362819367995e-05,6.093477366632528e-05,5.71986622828564e-05,7.62254146980261e-05,7.276231499700879e-05,8.012087999707704e-05,Sphere_d2,Weak
32,6.366229505700892e-05,5.995178621694021e-05,5.71986622828564e-05,7.62254146980261e-05,7.276231499700879e-05,8.012087999707704e-05,Sphere_d2,Weak
33,6.230653780666919e-05,5.859602896660047e-05,5.584290503251666e-05,7.465215974020094e-05,6.529315690623335e-05,8.012087999707704e-05,Sphere_d2,Weak
34,6.230653780666919e-05,5.859602896660047e-05,5.584290503251666e-05,7.465215974020094e-05,6.529315690623335e-05,8.012087999707704e-05,Sphere_d2,Weak
35,5.263625679467268e-05,4.892574795460397e-05,4.809184053804955e-05,6.690109524573383e-05,6.313442641404335e-05,8.012087999707704e-05,Sphere_d2,Weak
36,5.171911383823042e-05,4.855043509985897e-05,4.771652768330454e-05,6.652578239098883e-05,6.312128638719495e-05,7.91000507818259e-05,Sphere_d2,Weak
37,5.171911383823042e-05,4.855043509985897e-05,4.771652768330454e-05,6.652578239098883e-05,6.312128638719495e-05,7.85621359964612e-05,Sphere_d2,Weak
38,5.0567361640879466e-05,4.7398682902508e-05,4.656477548595358e-05,6.537403019363786e-05,5.8428896202567504e-05,7.85621359964612e-05,Sphere_d2,Weak
39,4.575526590718417e-05,4.601423589708274e-05,4.656477548595358e-05,5.245393834047263e-05,4.550880434940227e-05,7.402121213538688e-05,Sphere_d2,Weak
40,4.575526590718417e-05,4.5546493932057975e-05,4.360233341729597e-05,4.949149627181504e-05,4.505788101386558e-05,7.402121213538688e-05,Sphere_d2,Weak
41,4.570894115852236e-05,4.550016918339617e-05,4.355600866863416e-05,4.9070932728650015e-05,4.468364221936237e-05,7.402121213538688e-05,Sphere_d2,Weak
42,4.570894115852236e-05,4.550016918339617e-05,4.355600866863416e-05,4.9070932728650015e-05,4.468364221936237e-05,7.402121213538688e-05,Sphere_d2,Weak
43,4.3846350235045264e-05,4.512623427889617e-05,4.3182073764134165e-05,4.9070932728650015e-05,4.468364221936237e-05,5.833089730893391e-05,Sphere_d2,Weak
44,4.3846350235045264e-05,4.512623427889617e-05,4.3182073764134165e-05,4.612012016232109e-05,4.173282965303345e-05,5.833089730893391e-05,Sphere_d2,Weak
45,4.375772938419881e-05,4.512623427889617e-05,4.3182073764134165e-05,4.4953020499012896e-05,4.137286203118053e-05,5.833089730893391e-05,Sphere_d2,Weak
46,4.375772938419881e-05,4.512623427889617e-05,4.3182073764134165e-05,4.4953020499012896e-05,4.137286203118053e-05,5.833089730893391e-05,Sphere_d2,Weak
47,4.375772938419881e-05,4.512623427889617e-05,4.3182073764134165e-05,4.4953020499012896e-05,4.137286203118053e-05,5.833089730893391e-05,Sphere_d2,Weak
48,4.375772938419881e-05,4.360209367765979e-05,4.165793316289779e-05,4.4953020499012896e-05,4.137286203118053e-05,5.833089730893391e-05,Sphere_d2,Weak
49,4.375772938419881e-05,4.165765410758979e-05,3.971349359282779e-05,4.3008580928942896e-05,3.9668764877995874e-05,5.833089730893391e-05,Sphere_d2,Weak
50,4.0606355272516e-05,4.165765410758979e-05,3.971349359282779e-05,4.3008580928942896e-05,3.9668764877995874e-05,5.716104087958885e-05,Sphere_d2,Weak
51,3.899127409979699e-05,4.165765410758979e-05,3.971349359282779e-05,4.3008580928942896e-05,3.9668764877995874e-05,5.716104087958885e-05,Sphere_d2,Weak
52,3.899127409979699e-05,4.165765410758979e-05,3.971349359282779e-05,4.3008580928942896e-05,3.9668764877995874e-05,5.716104087958885e-05,Sphere_d2,Weak
53,3.899127409979699e-05,4.165765410758979e-05,3.971349359282779e-05,4.3008580928942896e-05,3.9668764877995874e-05,5.116476427380384e-05,Sphere_d2,Weak
54,3.899127409979699e-05,4.165765410758979e-05,3.971349359282779e-05,4.247556895767081e-05,3.913575290672379e-05,5.116476427380384e-05,Sphere_d2,Weak
