Unnamed: 0,u10_l1,u10_l2,u10_l3,u10_l4,u10_l5,u10_l6,u10_l7,u10_l8,u10_l9,u10_l10,u1_l10,u5_l2,Function,Hypotheses
29,0.8622028476454052,0.8332902235364666,0.8606816598229821,1.1084124644843087,1.1545697356450837,1.3131455152461684,1.3979910726758202,1.4239696183937365,1.562350171276355,1.6957954643533453,2.056104093748701,1.274324120552524,Branin_d2,Poor_Weak
30,0.858010638276692,0.8318254232070799,0.8478223597460347,1.0026625863228835,1.117575079360641,1.1523627892824295,1.3122580552221663,1.395353025032115,1.4302108102030708,1.6014834243778615,1.9503333530973788,1.2122327409604816,Branin_d2,Poor_Weak
31,0.8547881033654022,0.8286734896480122,0.8312936196229136,0.9864968070824398,1.0061765427741989,1.115650678409155,1.150418552289721,1.3108993655835506,1.395736162059842,1.444901405742161,1.7942953347040265,1.1906479050844,Branin_d2,Poor_Weak
32,0.8526600613049173,0.8282758039998823,0.8029941412316122,0.8964872516677214,0.9903143069169564,1.004517228656695,1.1139423338848995,1.1480502585511894,1.3106723304199692,1.4023118922529532,1.741486748823804,1.1126189121108407,Branin_d2,Poor_Weak
33,0.8507476619315536,0.8282509622202696,0.7984874905471605,0.841407993817937,0.9117754268760858,0.989940228389236,1.0032512735890449,1.111832537367386,1.1470033241765425,1.3143104945413489,1.6508181135074462,1.080654898686251,Branin_d2,Poor_Weak
34,0.8491557506399868,0.827587490830524,0.7969971794676282,0.8195907642177102,0.8495522545520372,0.9108785319979098,0.9899474727132348,1.0012801768278032,1.1111645222540103,1.148633511878029,1.389300326410784,1.0131149788810525,Branin_d2,Poor_Weak
35,0.8476922060553793,0.827528825571174,0.7969922679859832,0.8100909117156054,0.8226828064190935,0.8482032494318714,0.9101062962963986,0.988561604285224,1.0003846617942524,1.1113515465612196,1.3457811431686928,0.971536125786124,Branin_d2,Poor_Weak
36,0.8461972747493913,0.8274983342116822,0.796432542888549,0.8059604370130115,0.8090124967463826,0.8216711463576387,0.8477079143108655,0.9085049795860374,0.9896306901230932,0.999551859360446,1.2378101158543795,0.9649068793093148,Branin_d2,Poor_Weak
37,0.8448879726623446,0.8271946176716584,0.7962265630455155,0.7995882865500761,0.804905056763706,0.8081920828552748,0.8227095251059768,0.8461689065654616,0.902461741596514,0.989779209188839,1.1941017588352871,0.9514747329631216,Branin_d2,Poor_Weak
38,0.8434551107713656,0.8268420864941369,0.7961336494944556,0.7980451540800769,0.7982231523344494,0.8041262475398065,0.8077401345192,0.8212774389513775,0.8421942038039493,0.9016571560142336,1.0843095465951933,0.9259028841702666,Branin_d2,Poor_Weak
39,0.8421839073659475,0.8268356697388515,0.7961319204270204,0.7968811632104028,0.7971826946272093,0.7982312715332001,0.8039256874858296,0.8072948682447166,0.8209193718239134,0.8411977046302446,1.0087551298535338,0.9043695478098844,Branin_d2,Poor_Weak
40,0.8409043147546227,0.8268124598272805,0.796023630374484,0.796380278399203,0.7962176597085856,0.797112734695586,0.7981044970643221,0.8034382583432386,0.8069216101637572,0.8201373485245209,0.9794808098978116,0.8958319070455808,Branin_d2,Poor_Weak
41,0.8396494761979548,0.8268103904474955,0.7959539593397646,0.7961073976249992,0.7960537272138718,0.7963725393062074,0.7970769237765387,0.7977247928094929,0.8033366199405582,0.8068717292832837,0.968739415509392,0.8900848133002137,Branin_d2,Poor_Weak
42,0.8385216796354499,0.8257825542663337,0.7959443553902683,0.7960831866933102,0.7959825287553973,0.7962018102766257,0.7962959214466784,0.7966807604981819,0.797730371463032,0.8032113869065103,0.9607518594353966,0.8729847709132499,Branin_d2,Poor_Weak
43,0.8373253029674699,0.8027705216368909,0.7959443553902683,0.7960203750233628,0.7959521365498167,0.7961545443913797,0.7961655440898856,0.796082042023025,0.7967578477906655,0.7977342384458777,0.9514097620944832,0.8566702185081041,Branin_d2,Poor_Weak
44,0.8363073745072243,0.8027705216368909,0.7959327945660284,0.795953519512554,0.7959516892988207,0.7961283619758458,0.7961151833597739,0.7959910253983602,0.7962018945354044,0.7966436112524821,0.909224405816249,0.8475675503903166,Branin_d2,Poor_Weak
45,0.8352327553851561,0.7979772300478742,0.7959323006964938,0.7959299091390875,0.7959432401376059,0.7961283619758458,0.7960505602359627,0.7959684645856145,0.7961167123822268,0.7960615510368134,0.9063091076294209,0.8378112069741364,Branin_d2,Poor_Weak
46,0.8342867035300252,0.7973602146933639,0.7959106817982418,0.7959296337405948,0.7959386158432368,0.796113867084912,0.7960455137182163,0.795965676986349,0.7960519140391454,0.7959903245622781,0.9046354693481128,0.8321664375536302,Branin_d2,Poor_Weak
47,0.8333560246919629,0.7964178753404181,0.7959106817982418,0.7958979253413385,0.7959368579165376,0.7961134530950593,0.7960443805635474,0.7959210672625461,0.795891211255832,0.795975394609347,0.9044859566862627,0.831923060399548,Branin_d2,Poor_Weak
48,0.8324800181233075,0.7960085563970065,0.7959103138949563,0.7958976464338641,0.795936296394719,0.7961126166003366,0.7960297403316915,0.7958968961544958,0.7958854990960096,0.7959287063368028,0.9025795838234504,0.8307637521876602,Branin_d2,Poor_Weak
49,0.8316816220542389,0.7958807152865155,0.7959103138949563,0.7958929654407869,0.7959360215942756,0.7961123193168951,0.7960269298277848,0.7958946142405792,0.795878155154112,0.7958924998019025,0.8611136311108138,0.824170030137612,Branin_d2,Poor_Weak
50,0.8309008855449008,0.7958745524336855,0.7959062676535125,0.7958900779597954,0.7959190372114172,0.7961086955840707,0.7959443120830284,0.7958879875646973,0.7958616378321868,0.7958924998019025,0.843064877306967,0.821682667665714,Branin_d2,Poor_Weak
51,0.8302079689305679,0.7958699644816271,0.7958927538792601,0.7958735115103484,0.7959145789285652,0.7961086955840707,0.7959440049993313,0.7958603527009803,0.7958593055425237,0.7958915577785993,0.8311629198877274,0.8211240854728885,Branin_d2,Poor_Weak
52,0.8295615267328686,0.7958692794955118,0.7958927538792601,0.7958596092409032,0.7959145064488261,0.7960589945976442,0.7959440049993313,0.7958603527009803,0.7958488084879886,0.7958911016010495,0.8284193371166765,0.8189428679528737,Branin_d2,Poor_Weak
53,0.8289477648766276,0.7958692794955118,0.7958927538792601,0.7958589184228545,0.7959145064488261,0.7960569764193288,0.7959440049993313,0.7958596103566177,0.7958488084879886,0.7958910396233947,0.8259415492094737,0.8173198174431241,Branin_d2,Poor_Weak
54,0.8284428325608547,0.7958675965383434,0.7958902244168051,0.795856301762328,0.7958728495277709,0.7959156810997874,0.7959382403297784,0.795859586849147,0.7958488084879886,0.7958751821281447,0.8257654749707634,0.8134693173762401,Branin_d2,Poor_Weak
55,0.8279245522374674,0.7958618863506721,0.7958806272091975,0.7958488918222214,0.7958682989805141,0.7959156810997874,0.7959278005468735,0.7958585932056497,0.795847022839342,0.7958744735446662,0.8257226909698181,0.8120064682254322,Branin_d2,Poor_Weak
56,0.8275398408123225,0.7958618863506721,0.7958800182683207,0.7958407116578031,0.7958625428191395,0.7959156810997874,0.7959185489151952,0.7958555123516452,0.795845925863404,0.7958709559793323,0.8222062871611062,0.8087646491281726,Branin_d2,Poor_Weak
57,0.8271379858037253,0.7958618780509407,0.7958738637863205,0.7958407116578031,0.7958499920946095,0.7959077472931914,0.7959185489151952,0.7958555123516452,0.7958425974185639,0.7958442493907696,0.8213482970237664,0.807725232545616,Branin_d2,Poor_Weak
58,0.8268595052093061,0.7958616628605801,0.7958648439595621,0.7958384976290038,0.7958452336162228,0.7958984808459024,0.7959185489151952,0.7958548472642222,0.7958425974185639,0.7958442493907696,0.8203035276351577,0.8072367209385329,Branin_d2,Poor_Weak
59,0.8266006803675674,0.795861262362419,0.7958466329753439,0.7958379046028486,0.7958445030567812,0.7958976727782539,0.7959177161598927,0.7958539219470994,0.7958425974185639,0.7958398010344913,0.820108666051122,0.8068277980300774,Branin_d2,Poor_Weak
60,0.8264284380418957,0.7958606195887452,0.795842945606711,0.7958379046028486,0.7958441364813883,0.795890161102258,0.7959160023110544,0.7958539219470994,0.7958425974185639,0.7958387701463239,0.8182944225202697,0.8057653395261336,Branin_d2,Poor_Weak
61,0.8263231851038626,0.7958540398822085,0.795842945606711,0.7958374344391226,0.7958441364813883,0.795887081449162,0.795904425386921,0.7958523737808829,0.7958420802790158,0.7958387701463239,0.8125579896888275,0.803836157814576,Branin_d2,Poor_Weak
62,0.8262774220621679,0.7958540398822085,0.7958421034619592,0.7958364600929921,0.7958434503298032,0.795887081449162,0.795904425386921,0.7958523737808829,0.7958410164612766,0.7958378253481913,0.8112302672406648,0.8037413118274204,Branin_d2,Poor_Weak
63,0.8262774220621679,0.7958540398822085,0.7958408565237955,0.7958364600929921,0.79584181565439,0.7958863720683378,0.7959029123281175,0.7958481556046404,0.7958410164612766,0.7958367213678754,0.8095833183809235,0.8025171578966334,Branin_d2,Poor_Weak
64,0.8262774220621679,0.7958540398822085,0.7958386171575118,0.7958364600929921,0.79584181565439,0.7958863720683378,0.7959029123281175,0.7958481556046404,0.7958373263037137,0.7958361450030238,0.8041256937590369,0.8020691840226774,Branin_d2,Poor_Weak
65,0.8262774220621679,0.7958540398822085,0.7958386171575118,0.7958341020508192,0.7958406567522134,0.7958863720683378,0.7958968660730329,0.7958481556046404,0.7958370235679715,0.7958357103922163,0.8039975794319959,0.8001602169857429,Branin_d2,Poor_Weak
66,0.8262774220621679,0.7958540398822085,0.7958386171575118,0.7958285335444824,0.7958406567522134,0.7958854345940487,0.7958957724899224,0.7958469370953095,0.7958370235679715,0.7958357103922163,0.8038634974515462,0.7994700257262006,Branin_d2,Poor_Weak
67,0.8262774220621679,0.7958540398822085,0.795836118769876,0.7958285335444824,0.7958382242117235,0.7958853066320514,0.7958957724899224,0.7958469370953095,0.7958314866499444,0.7958357103922163,0.8038634974515462,0.7988612963407346,Branin_d2,Poor_Weak
68,0.8262774220621679,0.7958509191086715,0.795836118769876,0.7958285335444824,0.7958372416342503,0.79588513676077,0.7958937582503808,0.7958460339168131,0.7958314157525339,0.7958335768506515,0.8038275739181642,0.7987579685196593,Branin_d2,Poor_Weak
69,0.826277416746549,0.7958509191086715,0.795836055758736,0.7958285286151576,0.7958356086279958,0.7958843162628944,0.7958924559417899,0.7958460339168131,0.7958310374701754,0.795832877708457,0.8037790235921652,0.7986313165146026,Branin_d2,Poor_Weak
70,0.8261798455505568,0.7958509191086715,0.795836055758736,0.7958249581525659,0.7958356086279958,0.7958843162628944,0.7958924559417899,0.7958450287292265,0.7958310374701754,0.795832877708457,0.8037408485557251,0.798324836636161,Branin_d2,Poor_Weak
71,0.8261475050144301,0.7958509191086715,0.795836055758736,0.7958249581525659,0.7958356086279958,0.7958843162628944,0.7958924559417899,0.795844335931901,0.7958310374701754,0.795832360676157,0.8037230430021869,0.7978233218808708,Branin_d2,Poor_Weak
72,0.8261475050144301,0.7958509191086715,0.7958283458402018,0.7958247350071141,0.7958355400225265,0.7958821803973922,0.7958924559417899,0.795844335931901,0.7958310374701754,0.7958242617333162,0.8036369996571442,0.7972835681060798,Branin_d2,Poor_Weak
73,0.8261368081398884,0.7958509191086715,0.795826246294643,0.795822829642137,0.7958355400225265,0.7958821803973922,0.7958924559417899,0.795844335931901,0.7958289913815565,0.7958242617333162,0.8036109151555447,0.7970036773829949,Branin_d2,Poor_Weak
74,0.8261368081398884,0.7958509191086715,0.7958262457885877,0.7958226184211382,0.7958355400225265,0.7958821803973922,0.7958924559417899,0.7958439042990861,0.7958289913815565,0.7958242617333162,0.8034467430968391,0.7967596729407447,Branin_d2,Poor_Weak
75,0.8261366280775747,0.7958509191086715,0.7958262457885877,0.7958217436163052,0.7958346583596652,0.7958821803973922,0.7958924559417899,0.7958439042990861,0.7958289913815565,0.7958242617333162,0.8034467430968391,0.7966851602180709,Branin_d2,Poor_Weak
76,0.8261365931362962,0.7958369823521856,0.7958261248028929,0.7958217436163052,0.7958327141416198,0.7958821803973922,0.7958924559417899,0.7958439042990861,0.7958263186907791,0.7958242617333162,0.7983698812267204,0.7966359750480895,Branin_d2,Poor_Weak
77,0.8261365931362962,0.7958369823521856,0.7958238358196309,0.7958188090033808,0.7958327141416198,0.7958816984722002,0.7958899233511856,0.7958439042990861,0.7958263186907791,0.7958242617333162,0.7980463216925028,0.7964544418324833,Branin_d2,Poor_Weak
78,0.8261365931362962,0.7958369823521856,0.7958238358196309,0.7958183690846767,0.7958327141416198,0.7958816984722002,0.7958881256633255,0.7958439042990861,0.7958263186907791,0.7958241309394559,0.7975430741970615,0.7963692026812272,Branin_d2,Poor_Weak
79,0.8261349293031864,0.7958353740017893,0.7958238358196309,0.7958183690846767,0.7958307356802853,0.7958805721171318,0.7958847049899609,0.7958439042990861,0.7958259604264234,0.7958241309394559,0.797170514111193,0.7963511890157718,Branin_d2,Poor_Weak
80,0.8261331135033974,0.7958353740017893,0.7958238358196309,0.7958183690846767,0.7958307115375526,0.7958711599278238,0.7958847049899609,0.7958439042990861,0.7958259604264234,0.7958241309394559,0.79702377500508,0.796319792228822,Branin_d2,Poor_Weak
81,0.8261331135033974,0.7958353740017893,0.7958238358196309,0.7958167718298657,0.7958307115375526,0.7958685204168101,0.7958840239443359,0.795843377893732,0.7958259604264234,0.7958231175041592,0.7969970122519915,0.7962738868678327,Branin_d2,Poor_Weak
82,0.8261331135033974,0.795832988495249,0.7958238358196309,0.7958165814281613,0.7958307115375526,0.7958685204168101,0.7958510106647032,0.795843377893732,0.7958251399582406,0.7958201870243409,0.7969816706856063,0.7962060050748421,Branin_d2,Poor_Weak
83,0.8261331135033974,0.795832988495249,0.7958238358196309,0.7958165814281613,0.7958305457214284,0.795866049173972,0.7958498922372987,0.795843377893732,0.7958251399582406,0.7958201870243409,0.7969816706856063,0.7961833124014767,Branin_d2,Poor_Weak
84,0.8261323949014268,0.795832988495249,0.7958235863782258,0.7958165814281613,0.7958305457214284,0.795866049173972,0.7958498922372987,0.795843377893732,0.7958251399582406,0.7958196842488374,0.796968541971027,0.7961635704208078,Branin_d2,Poor_Weak
85,0.8261295889996945,0.795832988495249,0.7958235863782258,0.7958161796076577,0.7958305457214284,0.795866049173972,0.7958498922372987,0.7958422294865412,0.7958234318221008,0.7958196842488374,0.796968541971027,0.7961516909669555,Branin_d2,Poor_Weak
86,0.8261295889996945,0.7958318244816315,0.7958235863782258,0.7958161796076577,0.7958297767908067,0.795866049173972,0.7958498922372987,0.7958401047850898,0.7958218127453782,0.7958196842488374,0.7969052705439426,0.7961515517703427,Branin_d2,Poor_Weak
87,0.8261277534847017,0.7958318244816315,0.7958205929905102,0.7958161796076577,0.7958297236281999,0.795866049173972,0.7958498085873364,0.7958401047850898,0.7958218127453782,0.7958196842488374,0.7969052705439426,0.7961476742366225,Branin_d2,Poor_Weak
88,0.8261277534847017,0.7958316253294787,0.7958205929905102,0.7958161796076577,0.7958297236281999,0.795866049173972,0.7958486930478132,0.7958316230308745,0.7958218127453782,0.7958196842488374,0.7969052705439426,0.7961395834933043,Branin_d2,Poor_Weak
89,0.8261277534847017,0.7958316253294787,0.7958202651149022,0.7958161796076577,0.7958297236281999,0.795866049173972,0.7958486930478132,0.7958316230308745,0.7958218127453782,0.7958196842488374,0.7969052705439426,0.7961276907726582,Branin_d2,Poor_Weak
90,0.8261277534847017,0.7958316253294787,0.7958200104387313,0.7958161796076577,0.7958297236281999,0.7958653196863886,0.7958400973574102,0.7958316230308745,0.7958218127453782,0.7958196842488374,0.7968279982968742,0.7961108619813916,Branin_d2,Poor_Weak
91,0.8261277534847017,0.7958316253294787,0.7958192003884651,0.7958161796076577,0.7958297236281999,0.7958653196863886,0.7958400973574102,0.7958316230308745,0.7958218127453782,0.7958196842488374,0.7968279982968742,0.7961084221886696,Branin_d2,Poor_Weak
92,0.8261277534847017,0.7958316253294787,0.7958192003884651,0.7958161796076577,0.7958297236281999,0.7958653196863886,0.7958400973574102,0.7958309738505485,0.7958218127453782,0.7958193798952053,0.7966052487359134,0.7961084221886696,Branin_d2,Poor_Weak
93,0.8261272200587675,0.7958316253294787,0.7958192003884651,0.7958161796076577,0.7958297236281999,0.7958653196863886,0.7958400973574102,0.7958287294720031,0.7958218127453782,0.7958193798952053,0.7965927875316549,0.7960967959017026,Branin_d2,Poor_Weak
94,0.8261260688322402,0.7958316253294787,0.7958182112875761,0.7958161796076577,0.7958294738772949,0.7958636922533292,0.7958400973574102,0.7958285347359637,0.7958218127453782,0.7958193798952053,0.7965796438079225,0.7960940839244505,Branin_d2,Poor_Weak
95,0.8261260688322402,0.7958316253294787,0.7958182112875761,0.7958095124399529,0.7958294738772949,0.7958636922533292,0.7958400973574102,0.7958280255455616,0.7958218127453782,0.7958193798952053,0.7965796438079225,0.7960724758311919,Branin_d2,Poor_Weak
96,0.8261260688322402,0.7958303253458402,0.7958182112875761,0.7958095124399529,0.7958294738772949,0.7958636922533292,0.7958400973574102,0.7958280255455616,0.7958218127453782,0.7958193798952053,0.7965796438079225,0.796047998750074,Branin_d2,Poor_Weak
97,0.8261260688322402,0.7958288234303978,0.7958182112875761,0.7958095124399529,0.7958294738772949,0.7958636922533292,0.7958400973574102,0.7958280255455616,0.7958218127453782,0.7958186004349548,0.7965715979624975,0.7960443187806496,Branin_d2,Poor_Weak
98,0.8261260688322402,0.7958279325029253,0.7958182112875761,0.7958095124399529,0.7958294738772949,0.7958636922533292,0.7958400973574102,0.79582802029088,0.7958218127453782,0.7958178360545589,0.796566107413086,0.7960437066879784,Branin_d2,Poor_Weak
99,0.8261249444282294,0.7958279325029253,0.7958182112875761,0.7958095124399529,0.7958294738772949,0.7958636922533292,0.7958394650626449,0.79582802029088,0.7958218127453782,0.7958175528165543,0.7965518853741277,0.7960431823255987,Branin_d2,Poor_Weak
100,0.8261199416188129,0.7958279325029253,0.7958182112875761,0.7958090565349322,0.7958294738772949,0.7958636922533292,0.7958243667056785,0.795827525217515,0.7958218127453782,0.7958175528165543,0.7965518853741277,0.7960399434534946,Branin_d2,Poor_Weak
101,0.8261199416188129,0.7958264885683696,0.7958182112875761,0.7958090565349322,0.7958294738772949,0.7958636922533292,0.7958243667056785,0.795827525217515,0.7958216149377643,0.7958175528165543,0.7965518853741277,0.7960189061465051,Branin_d2,Poor_Weak
102,0.8261199416188129,0.7958264885683696,0.7958182112875761,0.7958084277062594,0.7958294738772949,0.7958603181542268,0.7958243667056785,0.795827525217515,0.7958216149377643,0.7958175528165543,0.7965518853741277,0.7960146428943503,Branin_d2,Poor_Weak
103,0.8261199416188129,0.7958264885683696,0.7958182112875761,0.7958084277062594,0.7958294738772949,0.7958568302567685,0.7958243667056785,0.7958262633612933,0.7958205591427955,0.7958175528165543,0.7965518853741277,0.7960146428943503,Branin_d2,Poor_Weak
104,0.8261199416188129,0.7958264885683696,0.7958182112875761,0.7958084277062594,0.7958294738772949,0.795852856111767,0.7958237091236229,0.7958262633612933,0.7958201533053924,0.7958175528165543,0.7965518853741277,0.7960121913665266,Branin_d2,Poor_Weak
0,619.2404216174112,620.4619030044297,620.4619030044297,620.4619030044297,620.4619030044297,620.4619030044297,620.4619030044297,622.8007531625022,620.4619030044297,620.4619030044297,620.4619030044297,620.4619030044297,Levy_d20,Poor_Weak
1,118.22409027082394,118.21569078800285,118.21569078800285,118.21569078800285,118.21569078800285,118.21569078800285,118.21569078800285,118.47127724688596,118.21569078800285,118.21569078800285,118.21569078800285,118.21569078800285,Levy_d20,Poor_Weak
2,118.0087230554696,117.99601622834142,117.99601622834142,117.99601622834142,117.99601622834142,117.99601622834142,117.99601622834142,118.242449580572,117.99601622834142,117.99601622834142,117.99601622834142,117.99601622834142,Levy_d20,Poor_Weak
3,118.0087230554696,117.99601622834142,117.99601622834142,117.99601622834142,117.99601622834142,117.99601622834142,117.99601622834142,118.242449580572,117.99601622834142,117.99601622834142,117.99601622834142,117.99601622834142,Levy_d20,Poor_Weak
4,117.23446779217711,117.20627585978308,117.20627585978308,117.20627585978308,117.20627585978308,117.20627585978308,117.20627585978308,117.41980336332374,117.20627585978308,117.20627585978308,117.20627585978308,117.20627585978308,Levy_d20,Poor_Weak
5,109.61763743643216,109.4371088969232,109.4371088969232,109.4371088969232,109.4371088969232,109.4371088969232,109.4371088969232,109.32692111034466,109.4371088969232,109.4371088969232,109.4371088969232,108.84250487672088,Levy_d20,Poor_Weak
6,109.41016659675374,108.56791038355784,108.56791038355784,108.56791038355784,108.56791038355784,108.56791038355784,108.56791038355784,108.42150599225572,108.56791038355784,108.56791038355784,108.56791038355784,108.41765876865578,Levy_d20,Poor_Weak
7,104.95207029123203,107.3845648739364,105.27924139596858,105.27924139596858,105.27924139596858,105.27924139596858,105.27924139596858,104.99580913018362,105.27924139596858,105.27924139596858,105.27924139596858,104.43962726223242,Levy_d20,Poor_Weak
8,96.6516213042606,104.06345978944115,104.11082942766032,103.66907260792968,103.66907260792968,103.66907260792968,103.66907260792968,103.35116541695716,103.66907260792968,103.66907260792968,103.66907260792968,99.67625671267622,Levy_d20,Poor_Weak
9,84.60247201617979,91.76574089291526,100.4823959995204,102.7779831763072,102.89767700022234,102.89767700022234,102.89767700022234,102.54762832559533,102.89767700022234,102.89767700022234,102.89767700022234,89.77058909926576,Levy_d20,Poor_Weak
10,77.93898348474437,78.698298205374,92.03698384544624,99.34911226305957,101.49833308242393,101.3785655130944,101.3785655130944,101.25656905929712,101.3785655130944,101.3785655130944,101.3785655130944,78.61770174102823,Levy_d20,Poor_Weak
11,72.95866262360266,70.80394749923477,81.36807974637968,95.43158301204254,98.48632816013836,100.66660063290132,100.98824161158356,100.91778416328172,100.98824161158356,100.98824161158356,100.98824161158356,71.739456600149,Levy_d20,Poor_Weak
12,68.93489751498403,63.43576594267153,73.72895736125933,90.30118235659118,94.41711923746296,97.81119399242873,99.73381648397827,100.44355958832308,100.53298601962324,100.53298601962324,100.53298601962324,65.34482849632708,Levy_d20,Poor_Weak
13,66.41632500845546,59.68954906346946,67.2811777030619,84.71131694305019,90.06179284775466,95.08243926930436,97.51896779028452,99.0759218160713,99.76708004560916,99.76708004560916,99.76708004560916,62.214044516389,Levy_d20,Poor_Weak
14,64.34886396549248,55.24894854213312,64.35174773736878,78.34312779728845,85.84787665971545,90.4324781412994,96.20640549777796,96.77572692546904,98.02156077141844,98.91563971585992,98.91563971585992,57.55345885575986,Levy_d20,Poor_Weak
15,62.27681426480736,50.873280054150094,60.0159478449861,74.6950196966285,80.91578218191692,86.93320186819776,93.69682558095268,94.81847824670604,96.24225954082392,97.04883704812146,97.04883704812146,54.17573835566383,Levy_d20,Poor_Weak
16,60.11802460846842,48.119598221797744,56.12242301371958,71.58621414865915,78.31745818718149,83.15872296594334,91.92621525791682,92.37555742418373,94.8499219234995,96.24071063209978,96.24071063209978,51.85451276987389,Levy_d20,Poor_Weak
17,58.3128551920476,46.2562828531529,52.20997161517548,68.12021634923302,75.74926518228762,80.60584974090939,88.15547532617855,90.14320638931254,92.48306731747302,94.86505029213616,94.86505029213616,49.89515311870752,Levy_d20,Poor_Weak
18,56.45710212060626,44.25737122620721,49.375220924967294,63.17675486696163,72.1105639554376,78.42146736076897,86.77563767127963,86.7872089908049,90.7036692103099,92.34641921632264,92.34641921632264,48.23520335846918,Levy_d20,Poor_Weak
19,54.898825808112726,42.03960963855709,46.525130250835645,60.3597659394397,67.36560799050947,74.78040500801715,85.10537911677109,85.73451669335726,88.71550148448749,91.46405725353004,91.46405725353004,46.19972697623229,Levy_d20,Poor_Weak
20,48.98945803734781,39.92913795551495,44.45048574747456,57.33229015506085,65.0390414836526,71.37984283302772,82.24571178331736,83.59908990309474,86.91765978402462,89.4639215449664,89.48154812314769,44.37435939850074,Levy_d20,Poor_Weak
21,47.489174014097536,38.054927782050434,43.37976926099253,55.38239114677166,62.261535408095405,68.4754016561596,79.13636082375285,80.47316148021928,85.14949249355233,88.07250795367914,88.15096891337802,42.88005686018599,Levy_d20,Poor_Weak
22,46.50193941979749,36.65385736967045,42.0568658927364,52.32549908274714,60.23762398154928,65.91373167224562,76.85384080767034,77.2087861078935,81.91172838393462,86.63555483513464,86.80086877619995,41.67741484273746,Levy_d20,Poor_Weak
23,45.693053190206,35.095904019834904,39.90859434729006,51.32612575092096,58.529313357168505,64.50480493492306,74.67412479078486,75.29181515653399,78.80325911042036,84.22970556217582,84.77540203823659,40.26577267807551,Levy_d20,Poor_Weak
24,43.95743046478434,34.168315806409524,38.62969247475684,49.96987001382608,56.00205120093706,62.93218415571785,72.95636469530456,72.43550874725807,77.06274576370951,81.05969453398609,81.75991017275206,39.28456059508826,Levy_d20,Poor_Weak
25,43.15494897389331,32.90019630538532,36.873792248625925,47.84223032317179,54.16181602927398,60.69203729032205,70.76917817148257,70.70936277336679,74.90003653707407,79.26589045333336,80.19040274942878,38.09214086927874,Levy_d20,Poor_Weak
26,42.36147195039856,31.31551901351569,35.19860318071156,45.63284216722263,51.23532666333871,58.23406760537316,67.98145601154135,68.83146423662154,72.98131379979965,76.74083092814337,77.80316938754133,36.79242196221898,Levy_d20,Poor_Weak
27,41.84523660095394,30.30601038061316,33.94403962416927,43.65052284775589,48.80803022503305,55.60075666300207,66.29930388440503,66.15475166828162,71.17075327467832,75.08573821002493,76.41533646077262,35.965240283105075,Levy_d20,Poor_Weak
28,41.24575517136156,29.506189200342043,32.94043334645699,40.8790873415546,46.388458427736815,53.103863780826295,62.95224095528168,64.45168477993855,68.80583844455502,73.54629466179321,75.15903187475168,35.06812688068548,Levy_d20,Poor_Weak
29,40.49368664276695,28.929237176147307,31.9649881400979,38.78124772929086,43.78017130763364,51.00128094014929,60.3629510273566,62.19512947659367,67.42479985298164,71.24924579844829,72.91949126983978,34.28659596896595,Levy_d20,Poor_Weak
30,39.86092678288497,28.26182194144652,30.8018075605821,37.52247552797403,42.06123901220921,48.79829304470639,58.15897178747706,60.28065354971633,64.62477496110479,70.15735917735172,71.91393942144815,33.570266892389306,Levy_d20,Poor_Weak
31,38.95322378436315,27.183998870604043,29.89274728045616,35.758285447408326,40.67558733540028,46.27784221884144,55.71607949027553,58.93956837444424,62.9529135836078,67.22560619513591,69.12964646571038,32.3677131643944,Levy_d20,Poor_Weak
32,37.9745248854298,26.49744505841735,29.024596014285475,35.05116853886487,39.52612291304255,44.84297469384096,53.39546735281676,56.72610255502676,61.5630293160005,65.81917436272775,67.80065057839711,31.87052157343808,Levy_d20,Poor_Weak
33,36.452338765234806,25.713338859965493,28.26016664041298,33.22163938527825,38.5467573578408,43.14806747932585,51.89124506488322,54.8076739896363,59.05831619455593,63.29380632218898,65.6226824640605,31.275458482056766,Levy_d20,Poor_Weak
34,34.96953698044818,25.174283464594943,27.490675827611653,32.54022366313829,36.862322938156325,42.11709204631608,50.30460717292941,53.38895440286336,57.39392343903628,62.28672745968392,64.49678105531376,30.80270672489793,Levy_d20,Poor_Weak
35,33.46571788432609,24.17973685054072,26.49798185328333,31.7712645643428,35.75821975128251,40.368818238527695,48.74739914666176,52.3535267416548,56.20202462747559,60.27614431523855,62.953068906065006,29.78093505338615,Levy_d20,Poor_Weak
36,31.9716298150698,23.65920832221082,25.94205998568868,30.799839663415643,34.7707186185025,38.8880631581717,47.42389161675428,51.12384970165971,54.80885124180003,58.38213857135524,61.52507521859965,28.26777745603731,Levy_d20,Poor_Weak
37,31.51159955574817,23.179447073942143,25.28930456180449,29.03313716092542,32.76634122609046,37.66645272209813,45.388827902212505,49.48546300373842,53.29013608955393,56.64933958979019,60.14455673766665,27.223355692337897,Levy_d20,Poor_Weak
38,30.54298283847892,22.575832134305543,24.36175782930165,28.2516082665292,30.95265030135952,35.3409744289539,43.86621789396447,47.71363368486025,51.62429409469795,54.99726790262081,58.21134543528686,26.61341443871621,Levy_d20,Poor_Weak
39,29.817195091175662,22.08421874055625,23.68720586103502,27.135798755956426,30.09263170984445,32.654233043284314,40.38800866358723,45.26752270124525,50.27046606292397,53.46243133574284,56.67114386029179,26.100909067675545,Levy_d20,Poor_Weak
